time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.645159138674,0.0741241482791,12.2644382233,6.2803810075,0.177864084116,0.0,-1.42846635343,0.112144847291,3.32767941264,-0.123607161343,0.136289828635,0.0,477.1877469935821,476.15416921475025,476.04310397961376,474.4052605684812
1.3800000000000008,-0.734406595611,0.0807927779124,12.4655888533,6.27831797838,0.196218204261,0.0,-1.54818238356,0.109975464982,3.37674472578,-0.150182225229,0.100122621458,0.0,437.99016814358953,434.98614043053453,436.91545042479856,434.67744070743225
1.4400000000000008,-0.83058127447,0.0872998141559,12.6666260828,6.27371957436,0.213012548465,0.0,-1.65903278866,0.106581237237,3.32425340993,-0.174425538068,0.06292374118,0.0,405.2910088561741,401.94088558051385,403.5271741815765,401.3058299327972
1.5000000000000009,-0.935074414484,0.0934502806502,12.8707066207,6.26549376333,0.234353685539,0.0,-1.82634232943,0.0975636274677,3.47723263661,-0.192064782306,0.0157960825545,0.0,472.32578698659466,468.6783446241879,472.07403717377275,470.68146335329783
1.560000000000001,-1.04914781986,0.0989366225916,13.0803056788,6.25494914869,0.235731950816,0.0,-1.97622708416,0.084340031734,3.50912570525,-0.182359381081,0.0218830148748,0.0,434.24766081047426,434.7579393006216,434.54819251181294,435.3255637952593
1.620000000000001,-1.17170479511,0.103501055395,13.2895326679,6.24399578158,0.237075752561,0.0,-2.1091823702,0.0669234389228,3.46507657799,-0.18339797534,0.02294979983,0.0,409.71014461400273,409.80505597686897,409.3275366961169,409.19962428335845
1.680000000000001,-1.30251523403,0.106820135995,13.4970803169,6.2393192456,0.24005328572,0.0,-2.25145360111,0.0432983721715,3.45300178793,-0.157017943906,0.0356603104681,0.0,419.7759678615118,420.87782099160347,419.9358510737744,422.18696965370884
1.740000000000001,-1.44187101789,0.108638440623,13.7036612104,6.2301400027,0.242440124153,0.0,-2.39399625106,0.0165405690957,3.43286701089,-0.152699696571,0.0400374677231,0.0,418.55854235782215,418.9400764891365,417.779473672619,418.1312847714787
1.8000000000000012,-1.59070445109,0.108514903005,13.9125018342,6.2239733535,0.245703622792,0.0,-2.56740304414,-0.0212685492023,3.5278827357,-0.134903775533,0.0490739654686,0.0,456.5698064437244,457.2912227037897,455.7276928163684,457.1284641404273
1.8600000000000012,-1.75062559791,0.105847525764,14.12938567,6.21587954626,0.249238020811,0.0,-2.76360217919,-0.0684976835435,3.70061816006,-0.137326321226,0.0393745524862,0.0,481.45317832793785,480.71977841537495,482.7917997550348,482.59355444085816
1.9200000000000013,-1.92354455615,0.0998719299302,14.3610270472,6.21087540927,0.251628708476,0.0,-3.0004310922,-0.131280697086,4.01921156127,-0.118786482201,0.0359775038169,0.0,525.3917799350668,525.1566505281345,525.3490324701078,526.6201840718142
1.9800000000000013,-2.10831560626,0.0906951676228,14.6022933719,6.20767672754,0.253859351923,0.0,-3.15885973837,-0.174887548504,4.02269998412,-0.098241808617,0.0316024923513,0.0,433.87619164120866,433.50921130653046,432.76286213056244,434.4774644513941
2.0400000000000014,-2.30280256487,0.0788307673167,14.8442438935,6.21003693737,0.262191214103,0.0,-3.3247758383,-0.220306678588,4.04179118101,-0.130938661684,0.0582182082946,0.0,439.23324985754033,441.4362364808444,440.2521492767144,437.5272928889651
2.1000000000000014,-2.50791896018,0.0641135523882,15.0891928673,6.20331599304,0.267389206523,0.0,-3.5129007068,-0.270887081892,4.12237872507,-0.120405485644,0.0713715434477,0.0,459.9001000999252,460.9435576599724,460.44439769410343,461.2628656870339
2.1600000000000015,-2.72379252934,0.0464255360803,15.3365342023,6.19664066672,0.272836443064,0.0,-3.68342432596,-0.319251063062,4.12185630282,-0.129811305502,0.0582869389456,0.0,437.1350468934883,436.0466402259608,435.9326165653286,435.13163721966083
2.2200000000000015,-2.9491751272,0.0259842092841,15.580772808,6.18906738016,0.281350352753,0.0,-3.83012019221,-0.36266685425,4.01929653613,-0.125788262059,0.0325215601857,0.0,402.7421015489283,400.40641551859653,401.64848801144956,401.9962498851453
2.2800000000000016,-3.18482001073,0.00240933953503,15.823362916,6.1851165649,0.284859838363,0.0,-4.02504688706,-0.423454036816,4.06639036193,-0.147798253819,0.0450481173669,0.0,452.5023461202503,453.5103563351067,454.1772611709821,452.3922926714423
2.3400000000000016,-3.4333054026,-0.0252528627456,16.0722781517,6.1772178923,0.28841676873,0.0,-4.25807250237,-0.499364358431,4.22949499286,-0.159850476932,0.0336535075873,0.0,491.48742207429075,490.64281345853317,490.6791049231668,489.7640735640505
2.4000000000000017,-3.69553569471,-0.0575156631617,16.3296632314,6.16764064249,0.298954843936,0.0,-4.48386079375,-0.576919298502,4.3485459184,-0.159291991833,0.0644486520451,0.0,478.8258698913723,481.16423337078015,480.32838198829734,480.3486207297215
2.4600000000000017,-3.9693782136,-0.0937980088829,16.5870809575,6.15875526423,0.309572004043,0.0,-4.6451351728,-0.633085502044,4.23179061971,-0.169553957407,0.0917345069769,0.0,402.99944104754644,405.4636458256097,405.7058249792177,404.75513660184856
2.520000000000002,-4.25393770302,-0.13389894808,16.8400944077,6.15322369034,0.31688293384,0.0,-4.8408693879,-0.704019973081,4.20137656396,-0.147123671261,0.105307671971,0.0,434.7970711571656,435.9410568974504,435.304679116316,437.1524479945673
2.580000000000002,-4.55041928565,-0.178346765219,17.0912367599,6.14640884379,0.326628882915,0.0,-5.04273906977,-0.778030947761,4.16925484237,-0.163911572863,0.0837910427273,0.0,438.47039075730544,436.6873467415863,436.66237307547436,435.23684622984024
2.640000000000002,-4.85979215257,-0.227566506403,17.3419197797,6.13678743057,0.349411892953,0.0,-5.27151613831,-0.863266751086,4.18509914462,-0.159913011833,0.12876515019,0.0,453.49705124633874,457.1041742513976,454.7708348521865,455.0665656687803
2.700000000000002,-5.18338188927,-0.282091709187,17.5936348672,6.12719983088,0.357829653909,0.0,-5.5155442736,-0.954944234693,4.20418535483,-0.159596091472,0.118373895867,0.0,459.9966973107913,459.1866636151359,459.8216878022936,459.8234802139724
2.760000000000002,-5.52113110105,-0.341976499719,17.8445844907,6.12370730449,0.367470358929,0.0,-5.74362596404,-1.04139219574,4.15990332383,-0.133752125005,0.0996793393162,0.0,442.07814407528406,440.54602323466753,439.8766112265364,441.9903938200233
2.820000000000002,-5.87331222553,-0.407328552496,18.0941868413,6.11716651574,0.37458265359,0.0,-5.99637270766,-1.13740961643,4.15905875074,-0.148353137223,0.110193014571,0.0,457.4919142359612,458.3373575001377,458.3496729552815,457.1703244431931
