time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
2.0400000000000014,-5.03030305537,0.746035197197,0.0,0.0784779709456,3.25815389053,0.0,-5.09441403525,0.210467658517,-21.213278229,-0.0582357135082,4.92303574233,0.0,8.5635876327,300.597978272,96.1812718201,88.7838281709,26,102.0
2.2200000000000015,-2.75669841971,-0.554386607216,0.0,2.27344982643,3.37634263053,0.0,-1.64857598282,-1.64777231301,-18.0809694111,3.35171896538,5.60512499035,0.0,10.9182387157,407.089110942,158.18245779,79.2439077677,27,111.0
2.0400000000000014,-0.548421610204,-0.188389083035,0.0,0.811392394158,5.81695651316,0.0,-0.145651292841,-0.295689880799,-21.1715174965,10.4068117024,4.4220750504,0.0,26.0505505459,181.698607915,600.229830294,711.804466439,28,102.0
2.0400000000000014,-1.06588983137,0.60318508836,0.0,4.55847835411,1.14482018695,0.0,-1.88916850406,1.66317669102,-19.7675745757,11.8239153606,3.62369846907,0.0,3.27887808669,38.4721717077,873.751618287,883.394860222,29,102.0
2.0400000000000014,-1.91160939531,-1.18249421111,0.0,4.50900415863,1.74533870796,0.0,-6.03125381736,-0.328684012594,-22.1354612512,11.137171313,3.01090262528,0.0,3.43014895576,34.8665093036,872.272207718,889.455252648,30,102.0
2.1000000000000014,-1.74400891727,-0.729732194836,0.0,0.275909474658,3.87133534832,0.0,-2.74990333431,-0.94521190604,-21.0712806282,14.2210792596,3.44905536101,0.0,10.6729823269,81.7940779473,708.451611702,810.741954285,31,105.0
2.1000000000000014,3.06722067802,0.594754928455,0.0,2.0555357241,3.87586596671,0.0,3.06744857309,-0.898596904121,-19.9587468782,12.144534712,4.68983395118,0.0,9.3749650275,195.283342207,820.624015903,848.99645036,32,105.0
2.1000000000000014,4.26517992594,0.3477614688,0.0,4.15759333194,2.96516132188,0.0,8.34064033675,0.61191397231,-19.6499012467,11.318385302,3.62482620278,0.0,6.20737764633,219.063523759,694.165886794,637.346981067,33,105.0
2.0400000000000014,-1.15210478508,-0.232066659933,0.0,4.57164459305,0.477044360767,0.0,-1.35350900737,-0.52880878095,-20.8865674223,15.5021212395,0.351841924715,0.0,16.6279896489,51.8606208491,440.321309399,667.917048253,34,102.0
2.2800000000000016,-0.132943240571,0.0846782588025,0.0,1.11190769954,0.077802951121,0.0,-0.332366159549,-0.158279193532,-18.5769692906,13.7906541564,0.111905704465,0.0,15.2418926175,30.8975424855,712.567501612,863.641504338,35,114.0
2.0400000000000014,-0.0128044498341,-3.33072570666,0.0,3.75487973611,0.017916153209,0.0,-0.0242601403483,-4.61147953721,-20.6337930762,15.5198464775,0.0569269908061,0.0,20.4666489592,52.3367075788,454.616381269,759.181902617,36,102.0
2.1000000000000014,-0.0018369204991,1.44759668007,0.0,2.04349264746,0.002156930775,0.0,-0.0057901592343,0.0750323548244,-18.8133431302,10.3030340301,0.0111686946352,0.0,5.67675905029,16.638667346,708.73426621,762.847946273,37,105.0
2.2800000000000016,-0.000996569347782,0.965402160662,0.0,0.897419730615,0.000906938219584,0.0,-0.00228119439361,-0.868850338756,-21.5363804,11.1048375209,0.00512443998179,0.0,3.80492762039,14.1715383701,852.061116836,883.614209442,38,114.0
2.0400000000000014,-0.000253456724019,-1.83836158937,0.0,4.5882632077,0.000921531108235,0.0,-0.0018303573662,-1.67748755764,-20.7753897584,8.28840220671,0.00420395045603,0.0,2.2554155975,9.4407849809,856.218335698,888.145313262,39,102.0
2.1600000000000015,-0.000439851150214,-4.50207193859,0.0,2.14278569034,0.0011433300717,0.0,-0.00450764997334,-3.71086508396,-20.734713807,9.56343874325,0.000731251872588,0.0,6.30830742633,6.16232146791,807.463364426,884.68027685,40,108.0
2.3400000000000016,-0.000966402318467,1.32478652466,0.0,4.78650809714,5.8696268824e-05,0.0,-0.000904726195082,-1.44597285678,-23.5990222509,5.75485097458,0.00203608796968,0.0,3.30988272577,10.3548495318,879.88471683,897.622682298,41,117.0
2.4000000000000017,-0.0131479475833,-1.70108940205,0.0,2.30403394634,0.0331534569064,0.0,-0.114128388097,-0.892823530349,-19.6255021841,7.13464569768,0.0493274817531,0.0,0.235753609116,1.40714327319,893.653205077,898.078175999,42,120.0
1.5000000000000009,2.50288007572e-05,12.3658403492,0.0,0.638636370995,6.28318445222,0.0,3.23077339065e-05,8.85882176164,-29.6343008817,4.85435719453,0.000211343080477,0.0,3.21507043088,5.36751299921,763.301505506,858.793270793,43,75.0
5.0399999999999805,0.000325209839327,82.9889442765,12.5482586393,1.81188072725,6.28304184783,0.0,-0.000169954304971,19.9047036023,-18.2914787241,0.110147813084,-1.04854044274e-05,0.0,-0.145509860924,-0.625729114284,899.725957172,900.086341595,44,252.0
5.0399999999999805,0.0013434525962,-13.5745380466,90.8434972984,5.54702285594,4.32188867441e-05,0.0,0.000872404277336,-10.6653656059,14.4396017466,-0.329274463182,9.99933936436e-05,0.0,-0.447570798082,0.0884970231333,900.145283491,900.253897383,45,252.0
5.0399999999999805,0.00245882875693,12.511880115,91.6362677388,0.517347986456,6.28311908941,0.0,0.00161987534689,7.73380404002,15.7969042033,0.153240809604,-2.27308552533e-05,0.0,-0.113994348727,-0.0462203687359,899.808018843,899.50598755,46,252.0
5.0399999999999805,-0.00363244807819,-22.6677035883,92.4989660939,0.450360264956,0.000161761866706,0.0,-0.00285756977015,-8.33494111649,20.2997733333,0.370114536708,9.6348504014e-05,0.0,0.380011602685,0.626875255828,900.669650725,900.088062753,47,252.0
5.0399999999999805,0.00692412271512,-17.0827978625,89.787594263,5.49694534478,6.28294774213,0.0,0.0046488533349,-12.5942966839,13.200996702,-0.161799861829,-7.64800932971e-05,0.0,-0.304651675871,0.097531481676,899.678314174,900.408882696,48,252.0
5.0399999999999805,0.00745627189284,26.956152573,85.8630054258,0.882323907377,6.28283778489,0.0,0.00520735382561,16.5011981829,9.75327697721,0.0345233007753,-0.00012893210645,0.0,-0.335004508813,-0.445371956894,900.226413581,900.051500095,49,252.0
5.0399999999999805,0.000170930127783,-12.2720054352,91.3447099861,6.14412094906,6.28312720346,0.0,0.000326223185255,-8.3951466582,15.9320107365,0.252517498459,-7.60817697619e-05,0.0,0.129592355067,0.240371753881,900.565728723,900.300201746,50,252.0
5.0399999999999805,0.00236769818932,-39.2724324825,74.0370236924,4.23632333015,6.28304414754,0.0,0.0016890920799,-22.4168670134,-2.69752298708,-0.538545211066,-4.13003052654e-06,0.0,0.261260773101,-0.563926280291,899.955169932,900.770055707,51,252.0
5.0399999999999805,-0.00244393692539,11.3365985951,91.4344658514,0.620930869422,9.73344644022e-05,0.0,-0.00164640661531,9.96998893474,14.8971011001,0.0511269097893,3.4317623074e-05,0.0,0.255596149338,-0.058701367112,899.955579784,900.352571931,52,252.0
5.0399999999999805,0.00807015541093,-6.23866111916,92.4094769849,6.18138942218,6.28284594467,0.0,0.00622766089439,-4.35265002865,16.8591586443,0.10109858765,-0.000101260765359,0.0,0.449381313767,0.281934961963,900.242488627,900.220393944,53,252.0
5.0399999999999805,-0.00916934059245,9.04096020388,92.2378507945,0.298051283315,0.000199760200952,0.0,-0.00522229530409,5.11751388657,16.6061663084,0.153327820381,2.59360315718e-05,0.0,0.35266433794,0.636001237758,899.600462198,899.935101723,54,252.0
5.0399999999999805,0.0130557669465,7.95432695248,92.2833486544,0.610048917176,6.28278041109,0.0,0.00866446847507,6.18342453163,16.4868373748,0.399185843645,-8.21377190043e-05,0.0,0.619417235595,0.0826458167649,899.772170988,899.116241727,55,252.0
5.0399999999999805,0.00412297902112,-13.6667820194,91.1524992031,5.86434423471,6.28310242206,0.0,0.00236909026657,-8.65811077634,15.4992899483,-0.357199768633,-8.539029687e-06,0.0,0.291760417598,-0.0999907692721,900.292143674,899.170901711,56,252.0
5.0399999999999805,-0.00653474234014,3.21612901495,92.9105909907,5.91959939946,0.000196983420302,0.0,-0.0042524661568,-0.152676925866,17.543614811,-0.393130306426,7.28126816994e-05,0.0,0.0861430744553,-0.774626215555,899.871177999,899.823713405,57,252.0
2.2200000000000015,-20.9479993104,0.247284967012,0.0,0.025682616762,0.744637460498,0.0,-23.3898484951,0.268157727795,-29.4242596009,0.123353950694,-3.7129097023,0.0,58.3501665309,0.183714393184,899.540877841,899.997360687,58,111.0
2.1600000000000015,-4.21000279421,-1.35862158988,0.0,5.99372220622,1.61390887534,0.0,-2.90140536883,-1.94855595024,-13.6475011622,-0.218190828452,-26.2079157599,0.0,816.878023498,-0.444095374267,900.088677623,899.936309345,59,108.0
2.1000000000000014,8.26462953243,-0.00435942783423,0.0,6.23723925289,5.70427702238,0.0,2.27899373884,0.0058885902512,-20.6496089292,-0.0507114539029,-17.9178362316,0.0,410.94446149,0.372971749998,900.234057712,899.587351755,60,105.0
2.4000000000000017,-4.13494228491,0.583377510658,0.0,0.367314051438,3.74372734896,0.0,-4.77439775175,1.23962222029,-15.2190549194,0.0604257258098,-23.5096411773,0.0,726.248741437,-0.382015223181,899.885834423,899.572964715,61,120.0
2.640000000000002,1.49343582678,0.189758459844,0.0,0.0809357613212,0.215857447705,0.0,-1.8041029676,0.44569297334,-15.5629051708,-0.153061045448,-20.4896467727,0.0,483.979361039,-0.385941851238,900.487686069,899.59395411,62,132.0
1.8600000000000012,5.1329658874,0.00768229852669,0.0,6.22735122907,6.13197633115,0.0,3.0117225101,0.0893199134575,-22.357914394,0.0302913686403,-25.4069609227,0.0,749.62406715,0.680106925277,900.304196023,900.828489413,63,93.0
2.0400000000000014,-13.9046240119,-0.0917568235354,0.0,0.180441936944,4.68417180065,0.0,-14.19727647,-0.309530622987,-23.3616196252,0.197289018865,-13.8719751181,0.0,293.817510227,0.130053403195,899.615596709,900.187505485,64,102.0
2.580000000000002,27.5915455951,-0.00105544877612,0.0,6.21864488204,0.169121678529,0.0,14.0169378375,-0.438355104075,-15.4089241947,0.0825889755966,-3.64590003456,0.0,-0.0241817920087,-0.351956523371,899.961921041,899.761830915,65,129.0
1.620000000000001,-15.752428774,-0.375579944171,0.0,0.120656718513,0.166044011765,0.0,-26.7991447067,-0.270976925062,-23.0461560758,0.110467367626,-2.2698368838,0.0,28.7037982956,0.471686594859,899.555729455,900.052213053,66,81.0
5.0399999999999805,2.59998893866,-23.8812671878,86.6984175719,5.51016461908,6.22781593741,0.0,1.3547370034,-15.9712529976,10.3677607278,0.0547363221427,-0.0112336108695,0.0,0.448257745276,0.169447521309,899.388488192,900.540465178,67,252.0
5.0399999999999805,0.00102683389813,-45.6542240309,67.746518417,4.32213982079,6.28310305871,0.0,0.000687332518266,-22.0869065567,-4.68004987239,-0.460990497057,-2.19022911104e-05,0.0,0.430278730354,-0.295093647526,900.102050062,899.937054199,68,252.0
5.0399999999999805,0.000448397416696,80.1266191658,54.5819307325,3.12385437122,3.25278909727e-05,0.0,-2.14995776347e-05,59.3277410063,-11.3140361338,0.657280290091,2.79758236427e-05,0.0,0.437890490044,0.516975327233,900.306424124,899.870493805,69,252.0
5.0399999999999805,0.00441123672902,-3.85379035797,92.6355051009,6.17560989739,6.28305177329,0.0,0.00282590432164,-3.53367663939,16.9480511087,0.209764267787,-3.35215520782e-05,0.0,0.394017736662,-0.430947034422,898.991232774,900.346752288,70,252.0
5.0399999999999805,-0.000253522992797,0.652366695293,93.0091153283,0.549296507041,6.28317801397,0.0,-0.000207201045377,3.22181872832,17.5349231669,0.352924713082,-2.69316315787e-05,0.0,-0.109383936309,-0.675959224585,900.209124161,900.240921831,71,252.0
5.0399999999999805,0.00170455313482,0.0458800434372,92.8668479068,5.52995575239,1.97798470847e-05,0.0,0.000663276752343,-6.05120404563,16.7608658788,-0.58088204711,4.36762279707e-05,0.0,0.176843858655,-0.108913894109,900.270773773,899.700563701,72,252.0
5.0399999999999805,0.00500666564981,-5.91674654546,92.2926169942,5.88144552808,6.28308081992,0.0,0.00297907614495,-6.17655619459,16.354673409,-0.0637189102229,1.4010190709e-05,0.0,-0.373735975164,-0.250402398591,900.26012596,900.788340242,73,252.0
5.0399999999999805,0.00818784807767,-2.45968812092,92.7312232591,6.09235099848,6.28296046016,0.0,0.00526547011134,-3.32346872215,16.995588081,0.0945565025492,-4.76953074602e-05,0.0,-0.170517804776,0.196274708792,899.741296384,900.56211917,74,252.0
5.0399999999999805,0.000887535071452,27.4011186201,87.9821142306,0.744011754246,0.000176264778803,0.0,-0.00100641906028,13.0174056694,13.0250828046,0.433293375219,7.33711179536e-05,0.0,0.327881367199,0.0189024929946,899.528745062,900.235091056,75,252.0
5.0399999999999805,0.0044311122677,-15.9727944123,89.2713545753,5.18090510302,6.28305449946,0.0,0.00295402383025,-14.9742394847,11.4153012431,-0.51032411911,-4.27830854802e-06,0.0,-0.0287306349584,0.119843601011,900.976529382,900.260163707,76,252.0
5.0399999999999805,0.000689501052992,17.2300656951,89.983651161,0.908332232592,6.2830766787,0.0,0.00098209982962,14.0982684973,12.3381490235,0.142675451514,-5.20296587261e-05,0.0,0.120163935412,-0.159796710133,899.570854595,899.879687634,77,252.0
5.0399999999999805,-0.00330396860328,-13.5122123715,90.8629419577,5.56406208774,0.000174945992713,0.0,-0.00280854124271,-10.5160675911,14.5027332005,-0.448198218164,4.30879194329e-05,0.0,-0.378174222143,0.178113229073,899.798289541,899.324636968,78,252.0
5.0399999999999805,-0.00716420339329,30.8476581323,83.3726566113,1.18386945617,0.000544417315778,0.0,-0.0062797292085,18.4767537651,6.98898785151,0.125392414547,0.000211616703825,0.0,0.189613116413,0.359254938308,900.263181713,900.032149317,79,252.0
5.0399999999999805,-0.000370197499511,30.5423380829,86.3470441784,0.328720028723,6.28316089582,0.0,5.14955879485e-05,13.8947594069,13.3219726428,-0.339753647981,1.12685992005e-05,0.0,-0.0241674962553,-0.366067722137,900.210885442,899.704300063,80,252.0
5.0399999999999805,-0.00287357630918,-2.90622695537,92.7882160455,5.77970622497,6.161476764e-05,0.0,-0.0016906845597,-3.93766919191,17.0188790359,-0.441322883264,1.13098977029e-05,0.0,-0.156451900281,-0.376781477493,900.037743161,899.700385242,81,252.0
5.0399999999999805,-0.00891419439742,-38.1890686714,77.8627508589,4.99019536067,0.000483885983798,0.0,-0.00550250114014,-20.3556139501,3.40014479857,-0.320717640774,0.000191567781555,0.0,-0.394717740366,0.487843070019,899.889334029,900.261530991,82,252.0
5.0399999999999805,0.000756555707618,0.820460561574,93.0304088882,0.527414548791,6.28309528214,0.0,0.00096986079976,3.97517662058,17.2337613078,0.336262086828,-5.53369564833e-05,0.0,0.00480928686154,-0.0413495499246,900.389985977,899.958113275,83,252.0
5.0399999999999805,-0.00154395402644,33.6187366267,83.5761666046,0.848690693297,0.000131430282186,0.0,-0.00135942798415,17.1374897009,9.44398972729,0.272024244689,6.1629860819e-05,0.0,0.0436308426697,-0.0370937281494,899.875458071,899.728582328,84,252.0
5.0399999999999805,0.00763485701253,7.58602676214,92.7739185247,5.8941068822,6.28308240399,0.0,0.00424774945662,-0.461488514596,17.6650834048,-0.296908592154,2.27370837472e-05,0.0,-0.256092764099,-0.145393317176,900.274326258,900.163006371,85,252.0
5.0399999999999805,0.00213351089011,-13.6998592624,90.5160544047,5.40314420774,6.28315519042,0.0,0.000897868569644,-12.3992502207,13.4170856512,-0.461312733915,-2.66476364997e-05,0.0,-0.0549751008536,0.0901758220436,900.249068349,899.393012032,86,252.0
5.0399999999999805,0.00566858224872,6.35041763324,93.0726619051,0.995228300757,6.2827648465,0.0,0.00586204881072,9.83797669201,16.3665241868,0.353375982944,-0.000196295335855,0.0,-0.121571480646,0.691839801164,899.798143983,900.133347074,87,252.0
5.0399999999999805,-0.00147434175222,24.1783881312,87.1112731329,1.35699028457,6.56984165426e-05,0.0,-0.00087205927981,17.6725296113,9.39431709184,0.296128636296,5.30187266902e-05,0.0,0.377402175382,-0.172478012079,900.062146309,900.046512263,88,252.0
5.0399999999999805,-0.000928505679646,44.9377838548,76.6718664671,2.37817539565,6.04105024671e-06,0.0,-0.000485485991824,28.502116722,1.80746116,0.650312363665,-1.37916858609e-05,0.0,-0.23335239326,-0.625766962649,900.277309184,900.39356558,89,252.0
5.0399999999999805,0.00010151041529,59.6866003267,61.583850063,2.6135695763,6.28312674695,0.0,0.000367625638201,30.0461773422,-5.43533205403,0.614234632754,-3.44790114561e-05,0.0,-0.280354602261,0.401418481144,900.172632119,899.89724151,90,252.0
5.0399999999999805,-0.00707898841266,25.6299001398,87.5636096725,1.65239536599,0.000308029591194,0.0,-0.00514190365826,19.4552005678,9.71124552909,0.566577845214,0.000114976371223,0.0,0.284924412294,-0.0775254059956,899.574033494,899.926074305,91,252.0
5.0399999999999805,0.00400889827018,-4.74771906446,92.4457657158,5.95622146773,6.2831128455,0.0,0.00223325522775,-5.72317601649,16.4830729297,-0.0459988895944,3.28143926061e-06,0.0,0.521041164263,-0.535967791312,900.373383787,900.232376411,92,252.0
5.0399999999999805,-0.00119859060092,7.16808957553,92.6675992184,6.27742698487,0.000134582644783,0.0,-0.00139816302543,1.95517907684,17.2450696559,-0.152956124752,7.92920855011e-05,0.0,0.125222451712,0.0972850383267,900.622796378,899.817974263,93,252.0
5.0399999999999805,-0.00328152309738,1.00137945519,93.0051178088,0.582038431283,0.000208839915488,0.0,-0.00320096949654,4.30810784415,17.2984955,0.328457111228,7.50749096103e-05,0.0,0.0581461536401,0.216486013072,899.697026281,899.814104076,94,252.0
5.0399999999999805,-0.00193732163037,37.2703491551,79.3014181951,1.44974506245,4.46252954465e-05,0.0,-0.00103081704766,20.6362126742,3.18406159561,0.161740823642,-1.27809610173e-05,0.0,-0.402654647843,-0.0222168928715,899.585015416,900.097772693,95,252.0
5.0399999999999805,0.000338047553526,34.6304183951,80.8926248951,1.4374339801,6.28315340508,0.0,0.000275755497698,19.5264883428,5.10295022101,0.624400757482,-9.82532674597e-06,0.0,0.0115154602406,-0.138773616325,899.085785682,901.016510807,96,252.0
5.0399999999999805,0.00860183986319,-15.0438667071,90.4597426273,5.63156641578,6.282613071,0.0,0.00784667632389,-10.8866613446,14.300572272,-0.284712058243,-0.000232915825595,0.0,-0.835451258991,0.378884342284,900.184319899,900.43601102,97,252.0
5.0399999999999805,0.00270965322653,-49.7784777587,61.6282300588,3.82853664131,6.28309348444,0.0,0.00139423103252,-22.5122996196,-9.57720973985,-0.734214672732,-3.15782983805e-05,0.0,-0.888515163275,0.244017762688,899.983208093,899.62373413,98,252.0
5.0399999999999805,-0.000813996572983,-5.84997423188,92.2990041146,5.5524373031,0.000222463873502,0.0,-0.00239419162288,-8.03092741549,15.8613999564,-0.408081419995,0.00011394671733,0.0,-0.231690360641,-0.151074001196,900.318332436,900.393653279,99,252.0
5.0399999999999805,-0.00837006142019,-21.0312887833,89.0822810031,5.73149852373,0.000306468556798,0.0,-0.00581082726883,-12.1318392913,13.7220651384,-0.369900918977,0.000105850884338,0.0,0.0112842450278,-0.573981195413,900.638286716,899.176718927,100,252.0
5.0399999999999805,-0.000340413007203,25.9621289409,86.104549561,1.43164559391,0.000166383568204,0.0,-0.00123660280601,17.8836142825,8.76350826288,0.561217904136,8.60484933156e-05,0.0,0.264523186306,-0.357605777595,899.969830052,899.795979995,101,252.0
5.0399999999999805,-0.00241990329424,28.3087653981,87.1529637277,0.647084785032,5.3410030552e-05,0.0,-0.00114993236053,13.6509780901,12.857928423,0.383749970539,4.47631990672e-05,0.0,0.181710810201,-0.215562360717,898.975286885,900.195529354,102,252.0
5.0399999999999805,-0.0037807106991,-28.9931795067,86.1888944271,5.90331629946,0.000146801119225,0.0,-0.00263811024333,-16.0431512761,12.3111659042,0.130247281366,4.29205475705e-05,0.0,0.395462457242,0.293718571969,899.795044558,900.572143086,103,252.0
5.0399999999999805,0.000862679338118,15.6312253085,91.5393282027,6.03658481366,6.28314980768,0.0,0.000630149629412,4.57556653376,17.4208666367,-0.521038189876,-7.81782574393e-06,0.0,-0.0802461166154,-0.135228611296,900.181115987,899.610239057,104,252.0
5.0399999999999805,0.000984588612506,25.8615592191,86.9826908736,0.602347520197,6.28309082731,0.0,0.000775742779241,14.5578268908,12.1719747419,0.15087779689,-7.12425277467e-05,0.0,-0.585446214029,0.307796849063,899.772956732,900.028016769,105,252.0
5.0399999999999805,-0.00414016780375,24.7711512722,87.6965310807,1.60304429207,0.000108502532211,0.0,-0.0025729437831,19.0788664203,9.53476990188,0.448119276209,1.40240121996e-05,0.0,-0.253125108857,-0.381093125454,899.77692969,899.481082185,106,252.0
5.0399999999999805,-0.00277166517871,33.3206104121,81.7862489774,1.12232900139,0.000151104003865,0.0,-0.00186545519286,19.3318031893,5.77560954163,0.211118758237,5.47190090723e-05,0.0,-0.255313525735,0.228445063308,899.78407027,900.523713801,107,252.0
5.0399999999999805,-0.00327718743782,-23.5869716417,87.3630572901,5.29190939222,0.000473985257759,0.0,-0.00426291929477,-15.2739492176,10.9272952691,-0.380400616231,0.000276143720329,0.0,0.306821762941,-0.850092994539,899.740234934,900.235690021,108,252.0
5.0399999999999805,-0.00195277594583,25.6655467975,86.642157723,1.60572366685,6.28316370744,0.0,-0.00076777594353,19.053653622,8.88389802311,0.454136862405,-3.56016826011e-05,0.0,0.281486934349,0.438121583619,900.083950799,899.478059145,109,252.0
